Date_x,Date_y,MinTemp,MaxTemp,RainFall,Evaporation,Sunshine,WindGustDir_x,WindGustDir_y,WindGustSpeed,WindDir9am_x,WindDir9am_y,WindDir3pm_x,WindDir3pm_y,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
0.842942,0.538005,19.7,28.7,1.6,9.6,7.4,6.12323e-17,1,31,6.12323e-17,1,6.12323e-17,1,7,13,63,59,1013.6,1012.2,5,5,24.7,26.3,1
0.833556,0.552435,19,29.7,0.6,7,10.6,0.382683,0.92388,31,-0.92388,0.382683,6.12323e-17,1,4,17,62,54,1013.5,1012,4,1,25.5,27.9,0
0.823923,0.566702,20,29.9,0,7.2,9.1,-0.92388,0.382683,39,-0.92388,0.382683,-0.707107,0.707107,17,17,53,46,1015.6,1013.6,3,6,26.4,28.6,0
0.814046,0.5808,19.1,27.4,0.2,8.8,4.5,-0.92388,0.382683,31,-0.707107,0.707107,6.12323e-17,1,13,13,55,57,1016,1013.9,7,8,24.7,25.8,0
0.803928,0.594727,19.6,28.6,0,8,2.9,0.382683,0.92388,30,-0.92388,0.382683,6.12323e-17,1,9,13,60,58,1016.5,1015.3,7,7,24.5,25.5,0
0.793572,0.608477,19.9,29.2,0,6.4,10.7,6.12323e-17,1,28,6.12323e-17,1,0.382683,0.92388,11,13,56,55,1018.1,1016.5,6,3,25.8,27.6,0
0.78298,0.622047,21.8,29.1,0,8.6,3.9,6.12323e-17,1,22,6.12323e-17,1,0.382683,0.92388,9,9,59,66,1019.8,1017.1,7,7,26.8,26.4,0
0.772157,0.635432,21.9,28.8,0,5,5.1,6.12323e-17,1,24,-0.707107,0.707107,0.382683,0.92388,2,11,67,56,1016.8,1014.4,7,4,25.3,28.4,0
0.761104,0.64863,19.5,29.2,0,7.2,10.7,0.382683,0.92388,24,-0.707107,-0.707107,0.707107,0.707107,6,11,59,51,1016.5,1013.3,6,6,25.5,28.2,0
0.749826,0.661635,19.2,29.8,0,8,12.1,0.707107,0.707107,30,-0.92388,0.382683,0.382683,0.92388,6,11,56,47,1016.2,1013.5,3,1,26.1,28.9,0
0.714673,0.699458,23.2,31.6,0,8,8.7,0.707107,0.707107,35,0.707107,0.707107,0.707107,0.707107,4,15,60,60,1006.6,1002.6,7,4,27.8,29.6,0
0.702527,0.711657,23.7,32.6,0,9.4,12,0.707107,0.707107,35,0.92388,0.382683,0.92388,0.382683,7,17,59,65,1006.2,1002.1,6,1,29.6,30.4,0
0.690173,0.723644,23.4,34.1,0,10.8,9.7,6.12323e-17,1,33,0.707107,0.707107,6.12323e-17,1,6,17,52,64,1009.3,1008.7,1,4,30.4,28.7,0
0.677615,0.735417,23.4,31.3,8.4,7.8,9.3,0.382683,0.92388,24,-0.707107,0.707107,0.382683,0.92388,4,9,85,61,1012.1,1008.2,6,2,25.3,29.9,1
0.664855,0.746972,23,31.9,0.2,7.4,11.7,0.707107,0.707107,33,0.92388,0.382683,0.92388,0.382683,7,13,57,58,1009.4,1005.3,1,1,29.1,30.3,0
0.651899,0.758306,25.6,33.4,0,9,7.9,0.92388,0.382683,26,0.92388,-0.382683,0.707107,0.707107,9,15,64,60,1009.4,1007.1,6,1,29.3,31.2,0
0.638749,0.769415,24.6,34,0,9.6,9.1,-0.92388,0.382683,31,-0.707107,-0.707107,6.12323e-17,1,6,15,64,64,1012,1009.9,6,4,30.3,30.5,0
0.625411,0.780296,23.2,27.4,2.2,8.2,0,-0.707107,0.707107,31,-0.707107,0.707107,-0.707107,0.707107,13,13,65,67,1015.5,1015,7,7,25.5,25,1
0.611886,0.790946,21.2,30.2,0,8,10,-0.707107,0.707107,43,-0.707107,0.707107,-0.382683,0.92388,17,19,49,44,1017.8,1015.6,6,3,26.6,28.3,0
0.598181,0.801361,19.6,28.5,1.2,8.4,7.8,-0.92388,0.382683,28,-0.707107,0.707107,-0.382683,0.92388,9,17,68,46,1018.1,1015.4,1,4,24.9,27.3,1
0.584298,0.811539,19.9,29.6,1.4,9.2,8.4,6.12323e-17,1,31,-0.92388,0.382683,6.12323e-17,1,9,15,64,51,1016.9,1013.3,4,6,25.4,28.3,1
0.570242,0.821477,19.1,29.5,0,8.4,10.7,0.382683,0.92388,24,-0.92388,-0.382683,0.382683,0.92388,4,13,58,50,1016.1,1013.1,4,2,25.9,28.6,0
0.556017,0.831171,19.3,30.7,0,7.2,12.2,0.707107,0.707107,24,0.382683,-0.92388,0.707107,0.707107,6,13,56,46,1016.5,1013.7,2,1,26.6,29,0
0.541628,0.840618,20.6,30.9,0,8,7.4,6.12323e-17,1,35,-0.382683,0.92388,6.12323e-17,1,9,17,59,48,1017.9,1015.1,5,4,27.1,28.9,0
0.527078,0.849817,19.9,30.4,0.6,8,10.2,0.382683,0.92388,30,-0.382683,0.92388,6.12323e-17,1,7,13,55,46,1016,1013.2,3,2,26.8,28.9,0
0.512371,0.858764,20,30.2,0,7.4,10,6.12323e-17,1,28,6.12323e-17,1,6.12323e-17,1,6,13,53,46,1016.3,1014.4,2,3,27.2,28.6,0
0.497513,0.867456,20.3,27.8,1.6,9.4,6.4,6.12323e-17,1,43,6.12323e-17,1,-0.382683,0.92388,9,13,86,65,1021.4,1019.8,6,6,22.3,25,1
0.482508,0.875892,19.5,28.6,4.6,7,8.3,-0.382683,0.92388,48,-0.707107,0.707107,-0.382683,0.92388,7,13,67,49,1023,1020.5,5,6,25.1,26.5,1
0.467359,0.884068,19,27.9,3.4,6.6,5.1,0.382683,0.92388,26,-0.92388,0.382683,0.382683,0.92388,7,13,82,52,1020,1016.2,7,3,21.6,26.4,1
0.452072,0.891981,18,29.1,0,5,11.7,0.707107,0.707107,28,-1,1.22465e-16,0.382683,0.92388,4,13,56,50,1018.5,1016.4,2,3,25.8,27.9,0
0.436651,0.899631,18.5,28.8,0,8.4,6.3,0.92388,0.382683,28,-0.707107,0.707107,0.382683,0.92388,9,13,65,50,1019.8,1017.5,6,3,24.3,27.4,0
0.421101,0.907014,18.1,28.9,0.2,6.4,10.3,6.12323e-17,1,37,-0.382683,0.92388,6.12323e-17,1,9,17,62,43,1020,1017.9,4,5,25.3,28.1,0
0.405426,0.914128,19.5,28.3,1.2,9.6,1.9,6.12323e-17,1,37,-0.382683,0.92388,6.12323e-17,1,11,17,62,67,1020.2,1018.2,7,7,25.2,24,1
0.38963,0.920971,19.7,28.9,2.2,7,7.3,-0.382683,0.92388,35,-0.707107,0.707107,-0.382683,0.92388,11,15,67,44,1020.1,1018.2,5,7,24.5,27.5,1
0.37372,0.927542,19.1,28.7,4.6,8.8,7.9,-0.707107,0.707107,35,-0.382683,0.92388,-0.707107,0.707107,4,15,86,41,1020.4,1017.4,7,2,22.5,27.9,1
0.357698,0.933837,19.5,29.3,0.8,7,10.4,6.12323e-17,1,30,-0.92388,0.382683,0.382683,0.92388,7,15,63,51,1018.5,1015.2,3,2,24.6,27.5,0
0.341571,0.939856,18.6,29.6,0,7.8,11,6.12323e-17,1,33,-0.707107,0.707107,6.12323e-17,1,9,19,58,45,1018.4,1015.5,3,2,26.2,28,0
0.325342,0.945596,19.3,29,0,8,8.4,6.12323e-17,1,30,-1,1.22465e-16,6.12323e-17,1,4,15,57,48,1017.3,1013.9,3,3,26.1,27.3,0
0.309017,0.951057,18.6,30.2,0.6,6.6,11.1,0.382683,0.92388,24,-1,1.22465e-16,0.707107,0.707107,4,9,61,48,1015.9,1011.4,3,1,25.1,28.2,0
0.2926,0.956235,19.6,32.8,0,6.8,10.4,0.707107,0.707107,28,1,0,0.707107,0.707107,7,9,54,55,1014.4,1008.5,1,1,26.8,30.5,0
0.276097,0.96113,21.6,31.8,4.6,8.4,10.7,0.382683,0.92388,30,-0.92388,0.382683,6.12323e-17,1,6,15,61,54,1015.9,1013.8,1,1,28.1,30,1
0.24285,0.970064,23.8,30.6,0,6.6,8.7,6.12323e-17,1,26,6.12323e-17,1,6.12323e-17,1,7,15,67,54,1022,1019,7,2,26.4,28.9,0
0.226116,0.9741,20.6,30,0.6,9.6,10.4,0.382683,0.92388,35,6.12323e-17,1,6.12323e-17,1,15,20,56,50,1022,1019.4,5,5,27.6,27.7,0
0.209315,0.977848,19.2,29,0.2,7.8,8.7,0.707107,0.707107,28,-0.382683,0.92388,0.382683,0.92388,9,9,64,51,1019.7,1016.4,6,2,25.3,28.7,0
0.192452,0.981306,19.6,29.5,0.6,6.2,9.9,6.12323e-17,1,24,-1,1.22465e-16,0.382683,0.92388,6,13,64,55,1018.2,1015.3,6,1,25.7,27.6,0
0.175531,0.984474,19.2,31.6,0,7,10.8,0.382683,0.92388,24,-1,1.22465e-16,0.382683,0.92388,4,13,68,55,1018.3,1014.2,7,2,25.4,28.7,0
0.158559,0.987349,20.1,28.8,0,5.2,5.2,0.92388,0.382683,24,-1.83697e-16,-1,0.707107,0.707107,4,9,61,60,1016,1012.8,6,7,26,27.4,0
0.14154,0.989932,19.8,26.5,22.4,5,1.1,-0.92388,-0.382683,22,-0.382683,-0.92388,-0.707107,0.707107,4,6,81,85,1018.1,1016.8,7,8,24,23.4,1
0.124479,0.992222,21.7,27.2,21.6,3.4,0,0.382683,0.92388,39,0.382683,0.92388,0.382683,0.92388,17,20,76,68,1019.1,1017.6,8,7,25.4,26,1
0.107381,0.994218,21.1,23.8,5.6,3,0,6.12323e-17,1,37,-0.707107,0.707107,0.382683,0.92388,4,11,89,91,1020.4,1016.1,8,8,23,23.3,1
0.0730951,0.997325,21.8,32.6,3.2,2.8,10.1,1,0,15,0.707107,-0.707107,0.92388,0.382683,4,6,75,59,1016.7,1012.9,7,7,26.5,30.6,1
0.055917,0.998435,22.7,25.6,0.8,6,0.5,-0.92388,0.382683,22,-1,1.22465e-16,-0.707107,-0.707107,6,4,88,87,1018.8,1016.5,7,8,25.1,24.3,0
0.0387223,0.99925,20.3,29.3,2.2,0,9.5,6.12323e-17,1,28,-0.707107,-0.707107,6.12323e-17,1,7,15,74,61,1019.8,1016.8,3,3,25.6,27.4,1
0.0215161,0.999769,19.7,29.3,0.6,6.4,10.3,6.12323e-17,1,24,-0.707107,0.707107,6.12323e-17,1,7,13,66,50,1019.3,1015.9,2,1,26.1,28.2,0
0.00430354,0.999991,19.2,29.9,0,6.8,10.5,0.382683,0.92388,22,-1,1.22465e-16,0.382683,0.92388,4,13,67,53,1017.8,1014.6,4,2,25.6,27.9,0
-0.0129103,0.999917,19.1,29.5,0,6.2,10.8,0.382683,0.92388,24,-0.707107,0.707107,0.707107,0.707107,4,11,64,53,1017.9,1015.5,2,2,25.7,28.1,0
-0.0301203,0.999546,18.9,29.5,0,5,9.8,0.707107,0.707107,20,-0.382683,-0.92388,0.707107,0.707107,4,9,70,60,1018.8,1015.7,2,3,24.4,27.7,0
-0.0473214,0.99888,19.9,30.9,0,5.8,10.5,0.707107,0.707107,19,0.382683,-0.92388,0.707107,0.707107,4,7,71,48,1019.3,1015.3,3,2,25.9,29.3,0
-0.0645084,0.997917,21.1,31,0,5.6,8.6,-0.707107,0.707107,35,-1,1.22465e-16,0.382683,0.92388,4,7,66,54,1017.5,1013.7,3,5,26.3,29.7,0
-0.0816764,0.996659,19.6,27.8,1.8,5.8,6.2,-0.707107,0.707107,37,-0.92388,-0.382683,-0.707107,0.707107,11,11,68,54,1020.2,1017.6,5,6,22.6,25,1
-0.0988201,0.995105,17.8,27,0,6.2,5.5,-0.92388,0.382683,26,-0.92388,-0.382683,-1,1.22465e-16,9,9,59,58,1019.9,1017,3,6,23.1,25.3,0
-0.115935,0.993257,18.4,27.8,0,3.2,8.8,-0.382683,0.92388,26,-0.707107,-0.707107,6.12323e-17,1,6,11,64,55,1019.9,1016,4,6,23.4,26.1,0
-0.133015,0.991114,17.3,26.3,0,6.6,9.2,1,0,15,-0.382683,-0.92388,0.707107,0.707107,4,6,66,58,1017.4,1013.4,7,5,22.8,25.9,0
-0.150055,0.988678,16.4,29.7,0,4,10.2,0.707107,0.707107,19,0.382683,-0.92388,0.92388,0.382683,4,9,66,60,1012.1,1007.2,1,2,23.2,28.6,0
-0.167052,0.985948,20.4,31.3,0,4.8,5.4,0.707107,-0.707107,24,0.382683,-0.92388,0.707107,-0.707107,4,6,60,54,1010.2,1007.9,2,5,27.1,28.8,0
-0.183998,0.982927,22.8,24.6,0,5.2,0,-0.707107,0.707107,20,-0.382683,0.92388,-0.382683,0.92388,7,4,73,87,1014,1012.6,8,8,24.2,21.9,0
-0.200891,0.979614,20.3,24.9,8.8,2.8,0.5,-0.707107,0.707107,41,-0.92388,0.382683,-0.707107,0.707107,6,15,73,79,1013.7,1011.7,7,6,23.1,22.6,1
-0.217723,0.976011,17.8,25.8,0,2.4,7.5,-0.92388,0.382683,28,-0.707107,-0.707107,-0.92388,0.382683,7,9,62,56,1016.6,1013.7,6,6,23,24.3,0
-0.234491,0.972118,15.8,28.2,0,4.6,9.8,-1.83697e-16,-1,24,-0.382683,-0.92388,-1,1.22465e-16,9,6,58,41,1016.9,1013.1,1,2,21.6,27.9,0
-0.25119,0.967938,16.2,28,0,5.6,10.7,0.382683,0.92388,19,-0.382683,-0.92388,0.382683,-0.92388,7,7,59,39,1018.4,1014.2,1,2,21.9,27.7,0
-0.267814,0.963471,16.6,28.4,0,4,10,-1.83697e-16,-1,20,-0.382683,-0.92388,-1.83697e-16,-1,6,7,69,39,1017.4,1013,1,1,21.9,27.8,0
-0.284359,0.958718,14.5,28.6,0,4.8,11.1,-1.83697e-16,-1,20,-0.382683,-0.92388,0.382683,-0.92388,7,7,51,31,1016.9,1012.9,0,0,22,27.6,0
-0.30082,0.953681,15.3,28.5,0,7,10.7,0.382683,0.92388,17,-0.707107,-0.707107,1,0,4,6,61,35,1018.6,1015.5,1,1,22,27.5,0
-0.317191,0.948362,15.9,29.2,0,5.2,10.8,0.707107,0.707107,19,-0.382683,-0.92388,0.92388,0.382683,6,7,63,43,1021.4,1017.8,1,1,22.1,27.6,0
-0.333469,0.942761,16.8,27.5,0,5,10.5,6.12323e-17,1,20,-0.707107,-0.707107,0.707107,0.707107,6,9,68,41,1022,1018.4,1,7,22.7,26.8,0
-0.349647,0.936881,16.6,28.2,0,4.8,9.4,0.92388,0.382683,17,-0.382683,-0.92388,0.707107,0.707107,4,6,70,46,1020,1015.5,6,5,21.8,26.7,0
-0.365723,0.930724,16.2,29,0,5.6,10.2,0.707107,0.707107,17,-0.382683,-0.92388,0.707107,0.707107,6,6,73,53,1018.1,1013.6,5,2,21.6,27.7,0
-0.381689,0.924291,17.2,28.9,0,3.6,10.7,6.12323e-17,1,26,-0.707107,-0.707107,6.12323e-17,1,6,15,74,51,1019.2,1015.6,3,2,21.5,27.1,0
-0.397543,0.917584,17.2,29.1,0,5,9.6,0.382683,0.92388,15,-0.707107,-0.707107,-1.83697e-16,-1,7,4,69,46,1019.3,1014.5,3,7,22.2,28.7,0
-0.413279,0.910605,19.1,29.4,0,4.4,6.8,-0.707107,0.707107,31,-0.707107,-0.707107,-0.92388,0.382683,4,7,78,45,1019.1,1015.8,6,4,22.2,28.7,0
-0.428892,0.903356,18.7,24.6,2.6,5.6,2.7,-0.92388,0.382683,37,-1,1.22465e-16,-0.707107,0.707107,4,17,90,59,1021.7,1018.9,7,7,19.2,23.8,1
-0.444378,0.895839,16.5,26,0.4,2.4,8.5,-0.92388,0.382683,24,-0.707107,-0.707107,6.12323e-17,1,7,6,73,48,1020.3,1016.7,7,4,20.5,24.1,0
-0.459733,0.888057,14.5,27.1,0,4.4,5.5,-1,1.22465e-16,17,-0.707107,-0.707107,0.707107,0.707107,4,4,68,60,1016.5,1012.6,3,7,21.1,25,0
-0.474951,0.880012,18.4,27.4,4.6,0.2,7.3,0.382683,0.92388,17,-0.92388,-0.382683,0.707107,0.707107,7,6,80,60,1015.6,1012.2,3,2,21.7,24.9,1
-0.504961,0.863142,15.4,21.1,13.8,6,9,0.382683,-0.92388,44,-1.83697e-16,-1,-1.83697e-16,-1,20,20,52,33,1005.8,1004.3,5,6,16.9,19.2,1
-0.577292,0.816538,15.3,24.2,0,4.6,3.5,-0.707107,0.707107,33,-0.92388,-0.382683,-1,1.22465e-16,7,7,61,59,1022,1019.3,5,7,20.5,21.2,0
-0.591261,0.80648,14.7,24.7,0,4,8.9,-0.92388,0.382683,28,-0.707107,-0.707107,-0.382683,0.92388,9,13,63,47,1024.3,1021.1,2,7,19.9,23.4,0
-0.605056,0.796183,15.6,24,0,6,1.8,6.12323e-17,1,28,-0.382683,-0.92388,6.12323e-17,1,4,9,64,64,1024.6,1021.9,7,8,19.1,20.7,0
-0.618671,0.78565,13.7,25.4,0.2,2.8,9.4,-0.707107,-0.707107,15,-0.382683,-0.92388,0.707107,0.707107,7,6,76,48,1024.6,1021.4,1,1,18.6,23.6,0
-0.632103,0.774884,13.8,24.7,0,2.4,7.5,-0.707107,0.707107,26,-0.92388,-0.382683,6.12323e-17,1,9,11,68,61,1026.6,1023.9,2,4,19.7,22.4,0
-0.645348,0.763889,13.9,24.8,3.6,4,10.2,-0.707107,0.707107,30,-0.707107,-0.707107,-0.382683,0.92388,7,17,70,53,1026.5,1023.3,1,5,19.4,23.6,1
-0.658402,0.752667,15.1,23.2,0,5,6.3,-0.707107,0.707107,31,-0.92388,-0.382683,-0.382683,0.92388,6,15,70,68,1026.1,1023.5,6,7,19.6,21.4,0
-0.67126,0.741222,15.2,24.8,0,3,9.6,6.12323e-17,1,31,-0.707107,-0.707107,6.12323e-17,1,6,15,68,47,1026.5,1024.1,2,2,20.5,23.7,0
-0.683919,0.729558,15.2,23,0.4,5.8,3.9,6.12323e-17,1,33,-0.707107,-0.707107,-0.382683,0.92388,6,6,69,69,1027.7,1026,6,7,20.4,22.4,0
-0.696376,0.717677,14.8,24.6,1.2,1.6,6,0.382683,0.92388,31,-0.382683,-0.92388,-0.707107,0.707107,2,9,70,61,1029.9,1026.8,7,5,19,22.4,1
-0.708627,0.705584,15,25.1,0.6,3.4,5.4,6.12323e-17,1,30,-0.707107,-0.707107,-0.382683,0.92388,4,7,71,55,1028.4,1026.5,5,7,20.7,22.2,0
-0.720667,0.693281,14.4,24.7,0.2,4,2.1,0.382683,0.92388,17,-0.707107,-0.707107,6.12323e-17,1,4,7,76,54,1027.8,1024.4,7,7,18,23.2,0
-0.732494,0.680773,14.6,24.7,0,2.4,5.1,-1.83697e-16,-1,15,-0.707107,-0.707107,6.12323e-17,1,6,6,69,56,1024.7,1021.3,3,8,18.8,22.9,0
-0.744104,0.668064,14.7,25.1,0,2.8,10,-0.382683,0.92388,28,-0.707107,-0.707107,-0.707107,0.707107,6,11,71,59,1022.9,1020.8,1,3,19.7,23.2,0
-0.755493,0.655156,17.8,26.1,1.2,2,7.4,0.382683,0.92388,22,-0.707107,-0.707107,6.12323e-17,1,2,11,74,61,1023.9,1020.5,3,5,21.5,23.5,1
-0.777597,0.628763,16.7,27,0.6,1.6,10.1,-0.382683,-0.92388,24,-0.382683,-0.92388,-0.707107,-0.707107,2,7,79,46,1017.8,1014.2,2,5,21.4,25.8,0
-0.788305,0.615285,13.5,28.4,0,4,10.4,-0.707107,-0.707107,15,-0.707107,-0.707107,-1.83697e-16,-1,4,2,71,36,1020.9,1018.4,0,1,19.2,27.9,0
-0.798779,0.601624,13.5,28.4,0.2,4.4,10.1,0.707107,0.707107,15,-0.707107,-0.707107,0.382683,0.92388,6,7,71,42,1024.6,1021.3,5,3,18.6,26.4,0
-0.809017,0.587785,13.8,26.9,0,2.8,9.7,0.382683,0.92388,22,-0.707107,-0.707107,0.707107,0.707107,6,11,73,60,1023.6,1018.2,5,6,19.9,24.8,0
-0.82877,0.559589,15.3,28.6,0,3.4,9.7,6.12323e-17,1,22,-0.707107,-0.707107,0.382683,0.92388,4,9,77,51,1021.7,1018.4,1,1,20.2,25.9,0
-0.83828,0.54524,18.8,24.9,0,3.6,3.1,6.12323e-17,1,22,-0.707107,-0.707107,6.12323e-17,1,4,11,69,54,1024.1,1021,7,7,20,24,0
-0.847541,0.53073,16,23.4,0.6,3.4,3.8,6.12323e-17,1,20,-0.382683,-0.92388,6.12323e-17,1,6,7,89,80,1023.6,1020.3,8,7,17.9,20.8,0
-0.856551,0.516062,14.4,24.8,0.4,3,8.3,0.382683,0.92388,15,-0.707107,-0.707107,0.382683,0.92388,6,7,86,53,1021.1,1017.7,7,6,17,23.5,0
-0.865307,0.501242,13.8,25.8,0,2.4,9.7,0.382683,0.92388,19,-0.707107,-0.707107,0.707107,0.707107,6,7,75,57,1019.7,1016.3,1,4,18.7,24.6,0
-0.873807,0.486273,16.8,24.6,0,3,5,0.382683,-0.92388,19,-0.382683,-0.92388,-1.83697e-16,-1,6,6,92,66,1019.7,1017.1,7,7,18.4,23.6,0
-0.882048,0.47116,15.1,25.8,0,1.8,7.8,-0.382683,-0.92388,13,-0.707107,-0.707107,0.382683,0.92388,4,6,69,64,1022.5,1020.6,3,7,19.5,23.4,0
-0.890028,0.455907,13.8,26.1,0,3.6,9.1,-0.707107,0.707107,22,-0.707107,-0.707107,-1,1.22465e-16,6,6,66,46,1023.5,1019.7,1,5,18.5,24.9,0
-0.897743,0.440519,14.4,25.9,0,3.4,9.1,-0.707107,0.707107,19,-0.92388,-0.382683,6.12323e-17,1,6,9,71,55,1022.3,1018.6,1,2,19.2,23,0
-0.905193,0.425,13.3,24.4,0,3.6,9.8,-0.92388,-0.382683,24,-0.707107,-0.707107,-0.92388,-0.382683,7,11,64,43,1022.8,1019.3,2,6,18.6,23,0
-0.912375,0.409356,13.9,23.3,0,5,6.5,-0.707107,-0.707107,20,-0.92388,-0.382683,-0.707107,0.707107,7,7,62,53,1022.3,1019.6,6,7,18,22,0
-0.919286,0.39359,14.4,22.4,0,4.4,3.9,-0.707107,0.707107,28,-0.707107,-0.707107,-0.707107,0.707107,9,11,57,51,1022.6,1020.7,7,7,18.3,20.9,0
-0.925925,0.377708,13.6,23.9,0,4,9.2,-0.92388,0.382683,41,-0.707107,-0.707107,-0.707107,0.707107,6,15,62,50,1023.9,1019.6,4,3,18,21.8,0
-0.932289,0.361714,13.9,22.8,0,4.6,4.9,-0.707107,0.707107,30,-0.382683,-0.92388,-0.707107,0.707107,7,15,69,47,1022.5,1019.3,5,1,16.7,21.3,0
-0.938377,0.345612,14.4,23.6,0,4.6,6.5,-0.707107,0.707107,26,-0.707107,-0.707107,6.12323e-17,1,6,9,58,55,1020.9,1018.4,2,7,18.7,21.7,0
-0.944188,0.329408,14.6,24.1,1.4,3.6,6.8,-0.382683,0.92388,20,-0.92388,-0.382683,0.707107,0.707107,6,7,83,57,1020.3,1016.1,3,7,17.6,22.5,1
-0.949718,0.313107,15.3,21,0.8,2.6,0.4,-1.83697e-16,-1,26,-0.707107,-0.707107,0.92388,-0.382683,2,7,88,70,1015.9,1011.7,7,7,17.5,20.4,0
-0.954967,0.296713,9.8,20.6,0.6,2.2,9.8,-1.83697e-16,-1,43,-0.382683,-0.92388,-1.83697e-16,-1,6,13,57,42,1015.8,1013.9,2,2,16.6,19.7,0
-0.959933,0.280231,10.2,21.6,0,5.4,9.5,-1.83697e-16,-1,20,-0.382683,-0.92388,-0.92388,-0.382683,9,4,57,38,1021.7,1020.4,6,4,15.2,20.6,0
-0.964614,0.263665,8.5,22.9,0,3.4,9.8,-1,1.22465e-16,15,-0.707107,-0.707107,-0.92388,-0.382683,6,6,62,37,1024.8,1021.8,1,1,14.9,22.1,0
-0.96901,0.247022,9.6,24.3,0,2,9.2,-0.382683,0.92388,20,-0.707107,-0.707107,-1,1.22465e-16,4,4,61,45,1027.3,1024.5,1,4,16.4,22.4,0
-0.973118,0.230306,13.8,20.3,0,3.4,1.5,-0.382683,-0.92388,15,-0.707107,-0.707107,-0.707107,0.707107,6,7,78,83,1027,1024.3,7,7,17.3,17.9,0
-0.976938,0.213521,15.7,22.5,5.8,0.6,3.3,-1.83697e-16,-1,13,-0.707107,-0.707107,-0.92388,-0.382683,4,2,90,65,1024.5,1019.8,7,3,17.4,21.8,1
-0.980469,0.196673,14.9,25.6,0,1.4,7.9,-0.92388,-0.382683,15,-0.382683,-0.92388,-0.707107,-0.707107,4,4,87,46,1021.6,1017.7,7,2,17.1,25.2,0
-0.983709,0.179767,13.2,24.2,5.2,3.4,9.1,0.382683,-0.92388,19,-0.707107,-0.707107,-0.707107,-0.707107,4,4,93,47,1021.3,1017.1,2,1,15,23.6,1
-0.986658,0.162807,10.8,24.1,0.2,2.4,9.2,0.382683,0.92388,17,-0.707107,-0.707107,0.707107,0.707107,6,9,77,52,1019.8,1014.4,3,5,15,22.4,0
-0.989314,0.145799,10.2,20.9,0,2.2,2.3,-1.83697e-16,-1,43,0.382683,-0.92388,-1.83697e-16,-1,11,19,47,30,1014.5,1012.1,7,7,18.1,20.1,0
-0.991677,0.128748,13.4,21.8,0,5.4,8.8,-0.382683,-0.92388,35,-0.382683,-0.92388,-1.83697e-16,-1,9,13,46,36,1019.8,1016.5,6,1,15.7,21.7,0
-0.993747,0.111659,10,24.2,0,6.8,9.9,-1.83697e-16,-1,22,-0.707107,-0.707107,-0.92388,-0.382683,6,4,47,26,1024.1,1021.5,0,0,16.3,24.2,0
-0.995521,0.0945367,6.8,23.6,0,3.4,9.9,0.382683,0.92388,15,-0.707107,-0.707107,0.707107,0.707107,4,7,66,39,1023.9,1019.3,0,0,11.8,21.5,0
-0.998186,0.0602133,12.3,19.9,1.6,3.6,10,-1.83697e-16,-1,54,-1.83697e-16,-1,-1.83697e-16,-1,9,20,41,34,1013.7,1010.7,0,1,15.6,19,1
-0.999074,0.0430222,5.2,19.1,0.2,8,9.9,-1.83697e-16,-1,43,-0.707107,-0.707107,-1.83697e-16,-1,6,20,44,30,1019.2,1017.5,1,2,15,18.4,0
-0.999667,0.0258184,5.2,19.8,0,7,10.2,-1.83697e-16,-1,28,-0.382683,-0.92388,-1,1.22465e-16,7,6,49,25,1025.7,1023.3,0,0,12.1,18.9,0
-0.999963,0.008607,5.3,21.2,0,2.6,10.2,-0.92388,-0.382683,20,-0.707107,-0.707107,0.382683,-0.92388,6,6,63,30,1026.4,1022.9,1,1,11.6,20.7,0
-0.999963,-0.008607,7.4,22.6,0,3.6,9.8,-0.382683,-0.92388,17,-0.707107,-0.707107,6.12323e-17,1,4,7,60,45,1027.1,1023.1,1,1,13.8,21.8,0
-0.999667,-0.0258184,9.4,23.9,0,3,8.7,6.12323e-17,1,15,-0.707107,-0.707107,0.92388,0.382683,6,4,78,47,1024.7,1020.5,3,4,13.7,21.9,0
-0.999074,-0.0430222,11.5,24.4,0.4,2.6,9.8,-0.707107,-0.707107,20,-0.382683,-0.92388,-0.707107,-0.707107,4,6,78,41,1019.5,1014.8,1,3,16.4,23.6,0
-0.998186,-0.0602133,5.3,20.5,0,4,10.2,-1.83697e-16,-1,31,-0.382683,-0.92388,-1.83697e-16,-1,7,13,43,27,1016.7,1012,0,0,15.1,20.4,0
-0.997001,-0.0773865,8,19.9,0,7.6,10,-1.83697e-16,-1,26,-0.382683,-0.92388,-0.382683,-0.92388,11,6,43,28,1016.4,1013.4,0,1,13.5,19.7,0
-0.995521,-0.0945367,6.2,21.7,0,4,9.9,0.92388,0.382683,15,-0.382683,-0.92388,0.707107,0.707107,6,6,55,34,1018.4,1013.5,0,0,12.6,20.6,0
-0.991677,-0.128748,10,20,0,5,9.8,0.382683,-0.92388,48,-1.83697e-16,-1,-1.83697e-16,-1,17,26,28,25,1013.5,1011.9,0,1,15.8,18.7,0
-0.989314,-0.145799,9.3,22.4,0,9.6,9.9,-0.382683,-0.92388,33,-1.83697e-16,-1,0.707107,-0.707107,9,6,38,19,1021.4,1017.9,0,0,14.6,21.6,0
